2019-08-01 03:10:26,669: [13] m.main:INFO: Registered plugins: DetectUnusedRetVal, DetectReentrancySimple, DetectInvalid, DetectSuicidal, DetectReentrancyAdvanced, DetectUninitializedStorage, DetectDelegatecall, DetectEnvInstruction, DetectUninitializedMemory, DetectExternalCallAndLeak, DetectIntegerOverflow
2019-08-01 03:10:26,670: [13] m.main:INFO: Beginning analysis
2019-08-01 03:10:26,711: [13] m.e.manticore:INFO: Starting symbolic create contract
2019-08-01 03:10:36,189: [13] m.e.manticore:INFO: Starting symbolic transaction: 0
2019-08-01 03:10:56,337: [954] m.e.detectors:WARNING: Reachable external call to sender
2019-08-01 03:10:58,114: [937] m.e.detectors:WARNING: Returned value at CALL instruction is not used
2019-08-01 03:31:38,559: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 272)
2019-08-01 03:31:39,235: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 273)
2019-08-01 03:31:39,928: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 274)
2019-08-01 03:31:40,573: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 275)
2019-08-01 03:31:41,241: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 276)
2019-08-01 03:31:42,048: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 277)
2019-08-01 03:31:43,527: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 278)
2019-08-01 03:31:44,169: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 279)
2019-08-01 03:31:44,841: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 280)
2019-08-01 03:31:45,659: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 281)
2019-08-01 03:31:46,335: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 282)
2019-08-01 03:31:47,005: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 283)
2019-08-01 03:31:47,671: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 284)
2019-08-01 03:31:48,370: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 285)
2019-08-01 03:31:49,062: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 286)
2019-08-01 03:31:49,740: [952] m.e.detectors:WARNING: Potentially reading uninitialized memory at instruction (address: 485239273801564984987943823052669764621805634408, offset 287)
